n1,n2,loan_id,user,market,collateral_deposited,went_below_sl,went_into_sl,sl_max_depth,went_below_then_above_sl,into_then_above_sl,time_in_sl,time_below_sl,total_loan_time,initial_debt,loan_start_time,loan_start_block,loan_end_time,loan_end_block,should_be_liquidated,end_debt
-4,5,8,0x63Fe1742192f07D67739cc0f091645a2A50804E1,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,50.84658761808595,False,True,0.21749799129247613,False,True,690648,0,1004688,80723.58782528683,1687417763,17533883,1688422451,17616633,False,89847.71682720305
-7,2,9,0x63Fe1742192f07D67739cc0f091645a2A50804E1,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,55.120761066844786,True,True,1.0,False,True,3746772,4694400,8541960,89847.71682720305,1688422451,17616633,1696964411,18322300,False,84734.77376994705
13,23,3,0x53e213da8C28d85dc6663c3b5e35Bb0ffBb05752,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,32.45136818213682,False,True,0.3079269481254122,False,True,379680,0,8056056,46000.02334517612,1688865155,17653110,1696921211,18318723,False,43096.82746007288
13,22,1,0xfC4BCB1bbd09fEF946a18f695135A641980161Be,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,28.215113291559547,False,True,0.3398046745202306,False,True,345600,0,9384804,40100.0,1687493207,17540095,1696878011,18315155,False,40659.424397176204
8,23,2,0x3Da232a0c0A5C59918D7B5fF77bf1c8Fc93aeE1B,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,32.52777959506796,False,True,0.44780443069024223,False,True,4052628,0,4498068,40000.0,1692365543,17942289,1696863611,18313966,False,38730.905061506746
13,22,1,0xb8D9F9069aD902df16Db85c0563B1095B997F225,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.10573761991309225,False,True,0.23358664959605993,False,True,331200,0,12469164,150.0,1684394447,17285211,1696863611,18313966,False,152.65040322758645
13,22,1,0x9f551d9eCA6E3fAAde610357AdeB8d5822ee0FBe,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,1.0539989276282777,False,True,0.23358664959606004,False,True,331200,0,11123184,1500.0,1685740427,17395930,1696863611,18313966,False,1524.5829883351726
1,10,1,0xF9A2Fa22CB7Df26E3a10622C696f37fC345c6239,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,97.94706648390212,False,True,0.0,False,True,85308,0,343164,157327.30283380323,1685026811,17337205,1685369975,17365489,False,176963.28578239967
-5,4,2,0xF9A2Fa22CB7Df26E3a10622C696f37fC345c6239,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,103.70568604695814,True,True,1.0,True,True,2896848,734400,3900996,176963.28578239967,1685369975,17365489,1689270971,17686496,False,169731.90172260196
0,9,1,0x7b0F06ae753a4557264B503d63BfE935AEd9b07f,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.057920482117826126,False,True,0.10378838592623109,False,True,540588,0,1375800,93.94487463546793,1684682651,17308905,1686058451,17422026,False,94.05741347801603
9,18,14,0x7b0F06ae753a4557264B503d63BfE935AEd9b07f,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,1.740561556307162,False,True,0.625229635987836,False,True,1699212,0,5158716,2581.2068837073048,1689415295,17698364,1694574011,18124864,False,2599.3747973895297
10,19,2,0x3DE338eCd19234437BdD453b841867c5a6e56056,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,4.8032167953062865,False,True,0.0,False,True,72000,0,5785848,7000.566401796832,1684792739,17317953,1690578587,17794433,False,3757.5185863045454
9,18,6,0x4D794f31Fb3E6987d9875d33d84515b1B869200a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,50.45793241259277,False,True,0.30400544750659725,False,True,1713612,0,7980960,74037.55680430174,1686449051,17454090,1694430011,18112973,False,74913.68567170908
2,6,1,0x7c0025cf87140a6ddf1506CC981b3D700525B503,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.9753339758199309,True,True,1.0,True,True,777600,158400,1412424,1583.775078452611,1685994083,17416744,1687406507,17532955,False,1436.6918989207502
-2,2,2,0x7c0025cf87140a6ddf1506CC981b3D700525B503,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.9153339758199308,True,True,1.0,False,True,2044800,1641600,6505104,1436.6918989207502,1687406507,17532955,1693911611,18070137,False,1450.3642335359973
3,12,1,0x9b54264D7502f80163EA949038aAd771EAe67E38,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,4.799120127563622,False,True,0.7546644023598306,False,True,2390400,0,8542524,7500.0,1685196287,17351167,1693738811,18055829,False,1476.6812743875519
11,23,3,0x46911a56BD8166Ee843A01c456Eaf9D6D241aA21,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,20.586852738462824,False,True,0.0,False,True,14400,0,2016324,29547.6411761751,1691592887,17878371,1693609211,18045130,False,29596.473312493057
9,12,1,0x3b8E1903ED6D4DA2C7f88422b72c4B182570293C,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,1.7426644901251866,False,True,0.3518341543445222,False,True,612144,0,1058532,2690.1748323986553,1692377879,17943309,1693436411,18030842,False,2691.916981957303
6,15,11,0x387ACB7f56A6f29137a21d7Eb755A3F638cab45B,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,249.40082492002676,False,True,0.42112229022478953,False,True,1008000,0,1045560,384737.40203188587,1692290051,17936054,1693335611,18022514,False,292718.3458599175
6,15,3,0x7c9f43215D3B3D5055433a9d7B12bCBf9F4be442,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,7.638252166572948,False,True,0.3410869514254396,False,True,311556,0,602100,6500.0,1686550679,17462446,1687152779,17512033,False,6505.757711542354
-2,7,3,0x7a16fF8270133F063aAb6C9977183D9e72835428,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,929.9339097091402,False,True,0.2922887364515477,False,True,1122144,0,1141380,1537711.8991885053,1684168715,17266711,1685310095,17360555,False,1552603.3669322212
-5,4,4,0x7a16fF8270133F063aAb6C9977183D9e72835428,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,929.9339097091402,True,True,1.0,True,True,2956728,734400,3960804,1552603.3669322212,1685310095,17360555,1689270899,17686490,False,1427040.3319189837
0,4,31,0x823Dafe1FcDd9e36387AFB542497e837c85B50F4,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,203.11363870720015,False,True,0.0,False,True,14400,0,2363868,339274.22373659216,1688551451,17627262,1690915319,17822309,False,337255.9330433873
-2,7,1,0xDcD50BBB34E9C3395602E941A829FD9F2D3696C6,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,23.031288414383983,False,True,0.15429673457488016,False,True,335232,0,831444,38000.0,1685322611,17361591,1686154055,17429874,False,38030.41539632467
2,11,2,0xDcD50BBB34E9C3395602E941A829FD9F2D3696C6,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,23.989722370860527,False,True,0.738009011748669,False,True,936000,0,1207956,38030.41539632467,1686154055,17429874,1687362011,17529284,False,35989.122690398086
0,9,3,0x58c0c064a89138bF3216c20f4E4827ec0fE78E87,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,22.163742394256435,False,True,0.32538498164404694,False,True,144000,0,4499868,35804.152261547264,1687798943,17565245,1692298811,17936778,False,36053.50565874623
5,14,1,0x0a854Bd5daa8d3959ac2B453E51AE4f2e5F6f4e0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,3.591837902250682,False,True,0.4399068728669597,False,True,734400,0,6438156,5500.0,1685860655,17405815,1692298811,17936778,False,5556.162096674742
3,12,1,0x1aCEff73c5C3afc630c1Fc8B484527A23f4eB134,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.961092056546492,False,True,0.6375168941631754,False,True,979200,0,7825956,1500.0,1684472855,17291661,1692298811,17936778,False,1517.2878718361528
-5,4,14,0x581871D3bc7959c9bB94a186187036d55A255D9a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,25.885898530002695,False,True,0.5384911167783524,False,True,2707200,0,2950428,44206.81994079564,1689319583,17690505,1692270011,17934399,False,44425.187381651755
10,13,1,0x4d0e9163cc7726aD623970FA7E9B84C0C3b0045a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,3.661266954148715,False,True,0.0,False,True,68460,0,2546280,5491.653519182835,1686772751,17480705,1689319031,17690460,False,36799.9009410702
0,3,9,0x4d0e9163cc7726aD623970FA7E9B84C0C3b0045a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,27.68703964355123,False,True,0.0,False,True,14400,0,790272,46520.919927451534,1690090715,17754079,1690880987,17819460,False,44555.11426231918
6,55,2,0xb957DccaA1CCFB1eB78B495B499801D591d8a403,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,1.0,False,True,0.0679261968259181,False,True,360000,0,1283856,1250.9756295147063,1685933483,17411780,1687217339,17517352,False,1252.917259295103
3,12,15,0xEFA95d76E680Da5eD457A2f6C46FDAB25Cc750c2,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,31.078259397273154,False,True,0.6383069822727848,False,True,829032,0,1875420,48871.001305164435,1686458591,17454872,1688334011,17609354,False,52075.23901149518
-7,2,16,0xEFA95d76E680Da5eD457A2f6C46FDAB25Cc750c2,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,31.078259397273154,False,True,0.0,False,True,41484,0,84672,52075.23901149518,1688334011,17609354,1688418683,17616322,False,52606.171107500224
-8,1,17,0xEFA95d76E680Da5eD457A2f6C46FDAB25Cc750c2,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,31.078259397273154,False,True,0.5312418510085865,False,True,841740,0,851976,52606.171107500224,1688418683,17616322,1689270659,17686470,False,41784.06456858953
5,14,11,0x6D2c4e33aE0a98B9115cD57B5097940f64dE2F61,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,18.375837821580184,False,True,0.0,False,True,108516,0,1460652,28416.954491046734,1687164707,17513018,1688625359,17633358,False,34304.2706176322
0,9,2,0xC62eECc24cb6E84dA2409e945Ddcf7386118c57a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,28.832280667926238,False,True,0.0,False,True,179664,0,611520,46779.934409013156,1685048759,17339014,1685660279,17389354,False,54657.01617012078
-3,6,3,0xC62eECc24cb6E84dA2409e945Ddcf7386118c57a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,32.67013664024512,True,True,1.0,True,True,2390544,158400,4276932,54657.01617012078,1685660279,17389354,1689937211,17741376,False,51460.635805873986
1,10,1,0xe81b85CD6903dECCFeA9c4d3Fa87D29BF02e5Cc0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,45.183051592946114,False,True,0.0,False,True,81552,0,851700,72575.19775982226,1685026811,17337205,1685878511,17407277,False,86149.94572840686
-5,4,2,0xe81b85CD6903dECCFeA9c4d3Fa87D29BF02e5Cc0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,50.4579065179335,True,True,1.0,True,True,1762392,734400,2741592,86149.94572840686,1685878511,17407277,1688620103,17632924,False,78417.91372639078
-4,5,3,0xe81b85CD6903dECCFeA9c4d3Fa87D29BF02e5Cc0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,50.4579065179335,False,True,0.13702627040634635,False,True,604800,0,651012,78417.91372639078,1688620103,17632924,1689271115,17686508,False,78459.62400861664
-5,4,4,0xe81b85CD6903dECCFeA9c4d3Fa87D29BF02e5Cc0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,50.4579065179335,False,True,0.013572327910932394,False,True,365856,0,657564,78459.62400861664,1689271115,17686508,1689928679,17740672,False,63600.79101805485
-1,2,5,0x2608885D09780ebdA5CBd90E3a564f6af5A2b128,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,5.112910986583873,True,True,1.0,True,True,446400,921600,2849016,8629.427170736268,1685648195,17388365,1688497211,17622793,False,8233.814132555775
4,7,3,0xf1cE58c7eEE3208388Cea3EF0F5b2C17847351Cf,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,11.729139157065056,True,True,1.0,True,True,717360,158400,1941348,18856.87520230258,1686383063,17448669,1688324411,17608561,False,16628.72119779733
0,9,1,0xbe78A774fA6d174fB36f8D9B41782BE0Aa0E54Ce,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,31.218510894789265,False,True,0.0,False,True,103308,0,189720,50638.37,1684745267,17314043,1684934987,17329644,False,50648.24222324475
0,9,1,0x49e5097f627e400F2a377D5FD7E712d1E0e16FC2,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,8.626331027551991,False,True,0.36477230166452046,False,True,109896,0,269280,14000.0,1686120647,17427127,1686389927,17449229,False,13000.0
7,16,2,0x49e5097f627e400F2a377D5FD7E712d1E0e16FC2,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,11.807015592968751,False,True,0.24271233192015393,False,True,158400,0,1459284,13000.0,1686389927,17449229,1687849211,17569387,False,13036.764862910359
0,4,7,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,15.951730634677402,False,True,0.0,False,True,136440,0,222840,26522.902207114483,1684676351,17308386,1684899191,17326703,False,26528.89728916078
-2,2,12,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,39.575090164632655,False,True,0.0,False,True,15012,0,30708,66635.85276114204,1685285411,17358514,1685316119,17361056,False,68676.83186862146
-3,0,18,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,54.42181425650965,False,True,0.0,False,True,156420,0,170820,51849.02590870272,1685548787,17380193,1685719607,17394226,False,52386.311439435216
0,3,21,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,85.09879873953105,False,True,0.0,False,True,54012,0,72276,51320.95995749534,1685997575,17417030,1686069851,17422961,False,52894.753530817165
-1,2,24,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,100.78081933813364,False,True,0.0,False,True,98220,0,111552,51070.522431116486,1686205211,17434068,1686316763,17443223,False,51595.991173374365
10,13,28,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,142.15652350258546,False,True,0.0,False,True,69636,0,74208,34179.93797889102,1686828215,17485258,1686902423,17491373,False,34874.582932490324
8,11,29,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,142.15652350258546,False,True,0.008108963020312903,False,True,25200,0,35040,34874.582932490324,1686902423,17491373,1686937463,17494259,False,35574.99546609708
6,9,30,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,142.15652350258546,False,True,0.0,False,True,33360,0,45360,35574.99546609708,1686937463,17494259,1686982823,17498002,False,36664.97777315304
3,6,31,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,142.15652350258546,False,True,0.38047380839346806,False,True,304800,0,436116,36664.97777315304,1686982823,17498002,1687418939,17533980,False,38829.47569373832
-4,-1,34,0xB221963CAD5856c657647D7126A6Fe6A47CaC773,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,142.15652350258546,False,True,0.0,False,True,176880,0,205668,38838.99508137623,1687499543,17540613,1687705211,17557541,False,38863.272580656456
7,11,3,0x425d16B0e08a28A3Ff9e4404AE99D78C0a076C5A,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,52.71950803676483,False,True,0.4866400870521943,False,True,158400,0,1139184,81304.68410683061,1686288959,17440942,1687428143,17534735,False,81443.99537258765
9,12,1,0x28209a5861b8e50011b3CE90644EF2bc3674F416,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,8.0,False,True,0.11129899162429985,False,True,150348,0,798348,12238.845140392003,1686777263,17481075,1687575611,17546878,False,11755.610981210979
1,5,8,0xb04E51DF952Ed99e57367b99790FADF525413D40,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,34.11281230821134,False,True,0.0,False,True,88848,0,869004,56169.84218681044,1685012423,17336021,1685881427,17407514,False,37.90349852502613
4,7,11,0xb04E51DF952Ed99e57367b99790FADF525413D40,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,70.87407726688,True,True,1.0,True,True,720816,158400,1190640,12861.562383684866,1686384971,17448823,1687575611,17546878,False,11886.536690509616
5,10,1,0x104ed80D2736f09A58f6A95D10dFB855e62943de,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,31.146420621570574,False,True,0.0,False,True,57600,0,248424,49000.0,1686283679,17440510,1686532103,17460917,False,47509.66599957231
1,4,1,0x7B820a9e6c5A9d1344076B4B410FFB92741e7Fb0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,43.17548269123172,False,True,0.0,False,True,72000,0,896220,71200.0,1685445215,17371670,1686341435,17445247,False,71269.37516828478
1,4,3,0x7B820a9e6c5A9d1344076B4B410FFB92741e7Fb0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,44.1338011716224,True,True,1.0,True,True,228228,736572,1075620,73069.38956937891,1686341591,17445260,1687417211,17533837,False,66912.36218163921
4,13,1,0x99791739cd95DBac4a8B3d3851890a56C3fF4f24,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,4.261518502850388,False,True,0.5393131088449854,False,True,881172,0,953172,6650.075538513719,1686377639,17448223,1687330811,17526709,False,6460.108890254432
-1,2,5,0xadde229446E89121D8B62c047D56B26440B0001D,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,23.712160361365143,True,True,1.0,False,True,408996,748800,1892184,40040.08234242864,1685222627,17353339,1687114811,17508899,False,36031.79784566697
0,9,4,0x3e909f4eba38Ddc71Aa72E1Ba3bE7eDd312818C2,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,52.585260467365764,True,True,0.9429774814453683,False,True,585996,72000,701196,85077.92364383797,1686269615,17439343,1686970811,17497009,False,85149.44560990587
1,10,1,0xb0f0b978579C9430b2299fe5B8791c5ad2a96a0e,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,4.609065865866216,True,True,0.8403366416470169,False,True,751236,43200,1987200,7402.911870674039,1684940411,17330094,1686927611,17493444,False,7417.6349222794315
0,9,1,0x8DB8aFC83F813C5738872FbDdd96ed30A3938d91,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.09501195528951177,True,True,0.9429774814453682,False,True,818292,72000,1869492,154.15596508930017,1685058119,17339780,1686927611,17493444,False,154.4527589354011
0,9,1,0x4126137eabf88D6C7BD48B04ece7c1EB0D1B0291,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,3.0674344023262643,True,True,0.9429774814453683,False,True,576000,72000,871428,4981.217033523958,1686056183,17421839,1686927611,17493444,False,4986.465436568657
0,9,1,0xBb0f82C75965C601519e926e66d839B16e5FF60d,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.9590717724237932,False,True,0.0,False,True,29160,0,224316,1557.43129264376,1686048851,17421240,1686273167,17439637,False,74643.26880343583
-1,8,1,0xEA9F0E9cd703f883861499F5eD9B3ba9F786b3ad,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,18.717294145421487,True,True,1.0,False,True,863412,72000,1669812,30677.057416140826,1685171399,17349114,1686841211,17486328,False,30733.64874668571
0,9,1,0x5d9fF4191297436cAB2d2464E10d6b809278bd0f,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,3.3629558502627965,True,True,0.9428307515735926,False,True,1103136,72000,2240736,5454.200384820026,1684600475,17302152,1686841211,17486328,False,5466.726765874596
-1,8,1,0x2761A575cf6EA58D9d59426F1733dF573d92Cf36,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.09605952234427148,False,True,0.4830738666942098,False,True,1128888,0,1863288,157.41445753801779,1684905923,17327256,1686769211,17480410,False,157.7215819360286
-2,7,1,0x0F45e860058f2b2f8c608C1DB003348cC2E8cC8e,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.9595144075941245,False,True,0.5853911506971297,False,True,950400,0,1363596,1585.0,1685405615,17368418,1686769211,17480410,False,1587.6260779402223
-2,7,15,0xB71Ddd9c9EDaF9fF760Ff8990aECFd04B0bf105e,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,51.3206523871384,False,True,0.5853911506971295,False,True,749676,0,807264,84792.1421010231,1685947547,17412927,1686754811,17479225,False,84878.44474954826
2,5,1,0xE23786B44C1bB514A22F828f93B0dA0673bf2796,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.2234639364062525,False,True,0.47214056463962073,False,True,489600,0,1839984,362.5357030713638,1684914827,17327991,1686754811,17479225,False,363.2238697093987
0,4,1,0xa506a71489eCf13b3644520ac86326c33016AB1e,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.4792101297592609,True,True,0.7812135140601965,False,True,230400,216000,534696,794.1027935244447,1686220115,17435297,1686754811,17479225,False,794.7350446334635
-1,8,1,0x3F06B60ef62378c7C31fd6F448015Ecb83Df214a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.19212395593539958,False,True,0.0,False,True,140520,0,430092,314.0,1685174291,17349353,1685604383,17384767,False,11161.113415826858
-3,6,2,0x3F06B60ef62378c7C31fd6F448015Ecb83Df214a,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,6.672280402334339,False,True,0.6852533458279867,False,True,977640,0,1150428,11161.113415826858,1685604383,17384767,1686754811,17479225,False,11176.636445627451
-2,7,1,0xc343231ED2e07Ff9b194c4F7f7c7d2733D537f4C,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.019040093668065947,False,True,0.5822890882876016,False,True,1402500,0,1920900,31.514163754610358,1684833911,17321329,1686754811,17479225,False,31.57661664571635
1,4,1,0xc4E86fD0B7783b43385de7213c2c8d541bA6aeF0,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,2.191723854079e-06,True,True,0.726146674185604,False,True,337956,129600,1656000,0.003626793614549559,1684954811,17331283,1686610811,17467384,False,0.003632179951042653
0,3,1,0xaC903D967002513E5CFE7cbF1881c9C11B56AF4D,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,0.9595911799025885,True,True,0.9820946295078733,False,True,172800,216000,1242624,1600.0,1685353787,17364157,1686596411,17466200,False,1601.993321995931
5,35,2,0x3121d56a5000024b302f780B160aa67f1fbB6e5d,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,77.30038415906644,False,True,0.0,False,True,56424,0,128424,107058.95050366677,1686367187,17447360,1686495611,17457919,False,107066.43516311258
5,14,1,0x16F562fB6587a19E19761654aDb195F8bc879b5d,0x8472A9A7632b173c8Cf3a86D3afec50c35548e76,7.844814718556117,False,True,0.0,False,True,28800,0,1014876,12000.0,1685394335,17367495,1686409211,17450816,False,12012.78703350601
